発注先企業コード,発注先企業名,発注先業態コード,発注先業態,納品先組織コード,納品先組織名,納品先部門コード,納品先部門名,納品書番号,発注番号,行番号,分納番号,検収状態区分値,検収状態名称,状態区分値,状態名称,発注区分値,発注区分名称,自社商品コード,自社商品名,発注数,出荷数,単位,納品日,出荷日,検収日,単価(外税),金額(外税),作成日,作成時間,勘定科目コード,勘定科目名,入数,発注日,発注締切日,商品分類コード,商品分類名,請求先コード,請求先名,発注部門コード,発注部門名,請求先部門コード,請求先部門名,ログインID,発注者氏名,消費税率,出荷時変更前単位名称,出荷時変更前単価(外税),出荷時変更前金額(外税),適用税率区分
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23731552","H0001194903","23","1","'0","未検収","'0","通常","'0","Web発注","20662","ＳＭＴ－４００ﾘﾌﾄｱｯﾌﾟﾘｯﾄﾞ 100ｺ(M)12OZ","1","1","袋","2019/10/05","2019/10/04","-","550","550","2019/10/07","14:52:00","","連携時作成","100","2019/10/04","2019/10/04 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23731552","H0001194903","24","1","'0","未検収","'0","通常","'0","Web発注","30027","流せるトイレクリーナー２４枚入り","5","5","個","2019/10/05","2019/10/04","-","115","575","2019/10/07","14:52:00","","連携時作成","1","2019/10/04","2019/10/04 09:00:00","'030","洗剤","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23731552","H0001194903","25","1","'0","未検収","'0","通常","'0","Web発注","30050","花王パワークリーナー　４．５Ｌ","1","1","個","2019/10/05","2019/10/04","-","1737","1737","2019/10/07","14:52:00","","連携時作成","1","2019/10/04","2019/10/04 09:00:00","'030","洗剤","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23731552","H0001194903","26","1","'0","未検収","'0","通常","'0","Web発注","30051","除菌・漂白剤　ＫＢ６　４．５ｋｇ","1","1","本","2019/10/05","2019/10/04","-","733","733","2019/10/07","14:52:00","","連携時作成","1","2019/10/04","2019/10/04 09:00:00","'030","洗剤","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23741333","H0001198448","1","1","'0","未検収","'0","通常","'0","Web発注","10026","OZクッキングシート33×35M","3","3","本","2019/10/08","2019/10/07","-","497","1491","2019/10/08","'09:01:00","","連携時作成","1","2019/10/07","2019/10/07 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23741333","H0001198448","2","1","'0","未検収","'0","通常","'0","Web発注","10041","サーマルロール　80×80×紙管巾12mm","5","5","袋","2019/10/08","2019/10/07","-","348","1740","2019/10/08","'09:01:00","","連携時作成","3","2019/10/07","2019/10/07 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23741333","H0001198448","3","1","'0","未検収","'0","通常","'0","Web発注","10098","ニトリル手袋ブルー　Ｍ　粉無　１００枚","5","5","箱","2019/10/08","2019/10/07","-","460","2300","2019/10/08","'09:01:00","","連携時作成","100","2019/10/07","2019/10/07 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23741333","H0001198448","4","1","'0","未検収","'0","通常","'0","Web発注","10268","クッキングペーパー90枚×2R入×6ｾｯﾄ","1","1","Ｃ","2019/10/08","2019/10/07","-","2166","2166","2019/10/08","'09:01:00","","連携時作成","6","2019/10/07","2019/10/07 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23741333","H0001198448","5","1","'0","未検収","'0","通常","'0","Web発注","20047","レジロール58X80X紙管巾12mm 5巻入","6","6","袋","2019/10/08","2019/10/07","-","362","2172","2019/10/08","'09:01:00","","連携時作成","5","2019/10/07","2019/10/07 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23741333","H0001198448","6","1","'0","未検収","'0","通常","'0","Web発注","20316","おしぼり　平185*203MM","1","1","Ｃ","2019/10/08","2019/10/07","-","4500","4500","2019/10/08","'09:01:00","","連携時作成","2000","2019/10/07","2019/10/07 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23741333","H0001198448","7","1","'0","未検収","'0","通常","'0","Web発注","20348","紙コップ５オンス白100個入　別単位ｱﾘ","6","6","袋","2019/10/08","2019/10/07","-","148","888","2019/10/08","'09:01:00","","連携時作成","100","2019/10/07","2019/10/07 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23741333","H0001198448","8","1","'0","未検収","'0","通常","'0","Web発注","20594","フォーク＃１６０　黒　バラ500本入","3","3","箱","2019/10/08","2019/10/07","-","2045","6135","2019/10/08","'09:01:00","","連携時作成","500","2019/10/07","2019/10/07 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23741333","H0001198448","10","1","'0","未検収","'0","通常","'0","Web発注","30031","ｸﾘｰﾝ&ｸﾘｰﾝ X7薬用ﾊﾝﾄﾞｳｫｯｼｭ 4.5L","1","1","本","2019/10/08","2019/10/07","-","3417","3417","2019/10/08","'09:01:00","","連携時作成","1","2019/10/07","2019/10/07 09:00:00","'030","洗剤","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756393","H0001200173","1","1","'0","未検収","'0","通常","'0","Web発注","10001","ペーパータオルレギユラー２５０枚/束","10","10","束","2019/10/10","2019/10/09","-","88","880","2019/10/10","10:21:00","","連携時作成","1","2019/10/09","2019/10/09 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756393","H0001200173","2","1","'0","未検収","'0","通常","'0","Web発注","10016","WジッパーフリーザーバッグS　20枚入","4","4","本","2019/10/10","2019/10/09","-","94","376","2019/10/10","10:22:00","","連携時作成","1","2019/10/09","2019/10/09 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756393","H0001200173","3","1","'0","未検収","'0","通常","'0","Web発注","10017","カウンタークロス　厚手　グリーン80枚","1","1","袋","2019/10/10","2019/10/09","-","1280","1280","2019/10/10","10:22:00","","連携時作成","80","2019/10/09","2019/10/09 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756393","H0001200173","4","1","'0","未検収","'0","通常","'0","Web発注","10026","OZクッキングシート33×35M","3","3","本","2019/10/10","2019/10/09","-","497","1491","2019/10/10","10:22:00","","連携時作成","1","2019/10/09","2019/10/09 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756393","H0001200173","5","1","'0","未検収","'0","通常","'0","Web発注","10030","おそうじ消しゴム　7×11×H4cm","2","2","Ｐ","2019/10/10","2019/10/09","-","282","564","2019/10/10","10:22:00","","連携時作成","1","2019/10/09","2019/10/09 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756393","H0001200173","6","1","'0","未検収","'0","通常","'0","Web発注","10097","ニトリル手袋ブルー　Ｓ　粉無　１００枚","10","10","箱","2019/10/10","2019/10/09","-","460","4600","2019/10/10","10:22:00","","連携時作成","100","2019/10/09","2019/10/09 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756393","H0001200173","7","1","'0","未検収","'0","通常","'0","Web発注","10098","ニトリル手袋ブルー　Ｍ　粉無　１００枚","8","8","箱","2019/10/10","2019/10/09","-","460","3680","2019/10/10","10:22:00","","連携時作成","100","2019/10/09","2019/10/09 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756393","H0001200173","8","1","'0","未検収","'0","通常","'0","Web発注","10107","カウンタークロス　厚手　青","1","1","袋","2019/10/10","2019/10/09","-","1280","1280","2019/10/10","10:22:00","","連携時作成","80","2019/10/09","2019/10/09 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756393","H0001200173","9","1","'0","未検収","'0","通常","'0","Web発注","10157","ハイラップＳVC30CMX100M 別単位あり","3","3","本","2019/10/10","2019/10/09","-","175","525","2019/10/10","10:22:00","","連携時作成","1","2019/10/09","2019/10/09 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756393","H0001200173","10","1","'0","未検収","'0","通常","'0","Web発注","10170","受）がんこたわし異物混入対策用１０個入","1","1","箱","2019/10/10","2019/10/09","-","1760","1760","2019/10/10","10:22:00","","連携時作成","10","2019/10/09","2019/10/09 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756394","H0001200173","11","1","'0","未検収","'0","通常","'0","Web発注","10263","抗菌ｶﾗｰたわしｲｴﾛｰ10個(ｽﾎﾟﾝｼﾞ)","1","1","箱","2019/10/10","2019/10/09","-","765","765","2019/10/10","10:22:00","","連携時作成","10","2019/10/09","2019/10/09 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756394","H0001200173","12","1","'0","未検収","'0","通常","'0","Web発注","10268","クッキングペーパー90枚×2R入×6ｾｯﾄ","2","2","Ｃ","2019/10/10","2019/10/09","-","2166","4332","2019/10/10","10:22:00","","連携時作成","6","2019/10/09","2019/10/09 09:00:00","'010","ｷｯﾁﾝ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756394","H0001200173","13","1","'0","未検収","'0","通常","'0","Web発注","20029","ﾌﾚｯｸｽｽﾄﾛｰ黒　裸6ΦX210mm 500本","5","5","箱","2019/10/10","2019/10/09","-","399","1995","2019/10/10","10:22:00","","連携時作成","500","2019/10/09","2019/10/09 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756394","H0001200173","14","1","'0","未検収","'0","通常","'0","Web発注","20032","ｽﾄﾚｰﾄｽﾄﾛｰ黒　裸8φX210MM 300本","3","3","箱","2019/10/10","2019/10/09","-","487","1461","2019/10/10","10:22:00","","連携時作成","300","2019/10/09","2019/10/09 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756394","H0001200173","15","1","'0","未検収","'0","通常","'0","Web発注","20036","ウッドマドラー　16cm　200本入","1","1","袋","2019/10/10","2019/10/09","-","145","145","2019/10/10","10:22:00","","連携時作成","200","2019/10/09","2019/10/09 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
"'000001","オザックス株式会社","1334","オザックス（株）","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","23756394","H0001200173","16","1","'0","未検収","'0","通常","'0","Web発注","20088","クリーンカツプ　６０ＢＬ本体100個入","12","12","袋","2019/10/10","2019/10/09","-","263","3156","2019/10/10","10:22:00","","連携時作成","100","2019/10/09","2019/10/09 09:00:00","'020","ﾎｰﾙ","601","J.S. BURGERS CAFE新宿店","'0000000000","調達","'0000000000","調達","601","山口","'0.1","","","","'0"
